"09/14/2026 22:39:17.458","360644608.000000"
"09/14/2026 22:39:18.471","360644608.000000"
"09/14/2026 22:39:19.482","360644608.000000"
"09/14/2026 22:39:20.493","360644608.000000"
"09/14/2026 22:39:21.503","360644608.000000"
"09/14/2026 22:39:22.517","360644608.000000"
"09/14/2026 22:39:23.527","360644608.000000"
"09/14/2026 22:39:24.539","360644608.000000"
"09/14/2026 22:39:25.551","360644608.000000"
"09/14/2026 22:39:26.556","360644608.000000"
"09/14/2026 22:39:27.565","360644608.000000"
"09/14/2026 22:39:28.571","360644608.000000"
"09/14/2026 22:39:29.584","360644608.000000"
"09/14/2026 22:39:30.597","360644608.000000"
"09/14/2026 22:39:31.609","360644608.000000"
"09/14/2026 22:39:32.616","360644608.000000"
"09/14/2026 22:39:33.629","360644608.000000"
"09/14/2026 22:39:34.642","360644608.000000"
"09/14/2026 22:39:35.654","360644608.000000"
"09/14/2026 22:39:36.662","360542208.000000"
"09/14/2026 22:39:37.675","360542208.000000"
"09/14/2026 22:39:38.687","360542208.000000"
"09/14/2026 22:39:39.698","360263680.000000"
"09/14/2026 22:39:40.714","360263680.000000"
"09/14/2026 22:39:41.726","360263680.000000"
"09/14/2026 22:39:42.737","360263680.000000"
"09/14/2026 22:39:43.743","360235008.000000"
"09/14/2026 22:39:44.751","337920000.000000"
"09/14/2026 22:39:45.758","337920000.000000"
"09/14/2026 22:39:46.771","337920000.000000"
"09/14/2026 22:39:47.780","337920000.000000"
"09/14/2026 22:39:48.791","337920000.000000"
"09/14/2026 22:39:49.801","337920000.000000"
"09/14/2026 22:39:50.811","337920000.000000"
"09/14/2026 22:39:51.822","337920000.000000"
"09/14/2026 22:39:52.833","337920000.000000"
"09/14/2026 22:39:53.848","337920000.000000"
"09/14/2026 22:39:54.857","337920000.000000"
"09/14/2026 22:39:55.868","337920000.000000"
"09/14/2026 22:39:56.881","337920000.000000"
"09/14/2026 22:39:57.890","337920000.000000"
"09/14/2026 22:39:58.898","337920000.000000"
"09/14/2026 22:39:59.908","337920000.000000"
"09/14/2026 22:40:00.925","337920000.000000"
"09/14/2026 22:40:01.936","337920000.000000"
"09/14/2026 22:40:02.945","337920000.000000"
"09/14/2026 22:40:03.956","337920000.000000"
"09/14/2026 22:40:04.966","337920000.000000"
"09/14/2026 22:40:05.977","337920000.000000"
"09/14/2026 22:40:06.987","337920000.000000"
