"09/15/2026 01:45:53.488","1571983360.000000"
"09/15/2026 01:45:54.499","1571983360.000000"
"09/15/2026 01:45:55.511","1576050688.000000"
"09/15/2026 01:45:56.526","1571717120.000000"
"09/15/2026 01:45:57.541","1576058880.000000"
"09/15/2026 01:45:58.552","1576034304.000000"
"09/15/2026 01:45:59.564","1576034304.000000"
"09/15/2026 01:46:00.574","1571692544.000000"
"09/15/2026 01:46:01.587","1571692544.000000"
"09/15/2026 01:46:02.599","1576034304.000000"
"09/15/2026 01:46:03.613","1576034304.000000"
"09/15/2026 01:46:04.626","1571692544.000000"
"09/15/2026 01:46:05.638","1571692544.000000"
"09/15/2026 01:46:06.652","1571692544.000000"
"09/15/2026 01:46:07.662","1576034304.000000"
"09/15/2026 01:46:08.679","1571692544.000000"
"09/15/2026 01:46:09.691","1576034304.000000"
"09/15/2026 01:46:10.709","1571692544.000000"
"09/15/2026 01:46:11.722","1571692544.000000"
"09/15/2026 01:46:12.742","1576034304.000000"
"09/15/2026 01:46:13.757","1576034304.000000"
